Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
serene-sympathy-bouquet,,,,,,,FALSE,,Premium,,,,,TNG-SYM-006-PRM,1600,shopify,0,deny,manual,220.00,,TRUE,TRUE,,,,,FALSE,,,draft
tribute-basket-arrangement,Tribute Basket Arrangement,"<p>A comforting basket arrangement of white and cream roses, lilies and chrysanthemums with soft greenery, designed to sit beautifully on a table or beside a service. The low, gathered form is easy to place and easy to keep, offering a lasting presence in the days that follow.</p><p>Arranged by hand in a basket and delivered ready to display. Larger sizes add height, fullness and additional blooms.</p><ul><li><strong>Style:</strong> Gathered arrangement in a basket</li><li><strong>Palette:</strong> White and cream with greenery</li><li><strong>Sizes:</strong> Standard, Deluxe and Premium</li><li><strong>Care:</strong> Keep the basket foam moist and out of direct sun</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:lily, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:arrangement, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Standard,,,,,TNG-SYM-007-STD,3000,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Sympathy Tribute Basket Arrangement | Kingston JA,"White-and-cream sympathy basket arrangement for a home or service. Sympathy flowers Jamaica, delivered across Kingston & St. Andrew.",draft
tribute-basket-arrangement,,,,,,,FALSE,,Deluxe,,,,,TNG-SYM-007-DLX,3000,shopify,0,deny,manual,160.00,,TRUE,TRUE,,,,,FALSE,,,draft
tribute-basket-arrangement,,,,,,,FALSE,,Premium,,,,,TNG-SYM-007-PRM,3000,shopify,0,deny,manual,220.00,,TRUE,TRUE,,,,,FALSE,,,draft
memorial-vase-arrangement,Memorial Vase Arrangement,"<p>An upright vase arrangement of white lilies, roses and chrysanthemums with layered greenery, offering a calm and lasting presence in a home. The classic vase form means it can be received and enjoyed with no arranging needed.</p><p>Each arrangement is composed by hand in its own vase and delivered ready to place. Larger sizes bring more height and a fuller gathering of blooms.</p><ul><li><strong>Style:</strong> Upright arrangement in a keepsake vase</li><li><strong>Palette:</strong> White and ivory with greenery</li><li><strong>Sizes:</strong> Standard, Deluxe and Premium</li><li><strong>Care:</strong> Keep water topped up and place away from direct sun</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:lily, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:arrangement, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Standard,,,,,TNG-SYM-008-STD,2800,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Memorial Vase Arrangement | Sympathy Flowers JA,"Upright white lily-and-rose memorial vase arrangement. Sympathy flowers Jamaica, delivered to homes across Kingston & St. Andrew.",draft
memorial-vase-arrangement,,,,,,,FALSE,,Deluxe,,,,,TNG-SYM-008-DLX,2800,shopify,0,deny,manual,160.00,,TRUE,TRUE,,,,,FALSE,,,draft
memorial-vase-arrangement,,,,,,,FALSE,,Premium,,,,,TNG-SYM-008-PRM,2800,shopify,0,deny,manual,220.00,,TRUE,TRUE,,,,,FALSE,,,draft
bridal-bouquet-ivory-garden,Bridal Bouquet — Ivory Garden,"<p>A hand-tied bridal bouquet in an unstructured garden style, built around ivory and white blooms with soft green accents. We work with premium roses, garden roses, ranunculus, lisianthus and textural foliage, choosing the freshest stems available for your date so the piece photographs beautifully and holds through the ceremony and reception.</p><p>Every wedding bouquet begins with a short consultation. We refine the palette, scale and shape to suit the gown, the season and the mood of the day, so no two are alike.</p><ul><li><strong>Style:</strong> Loose, natural hand-tied garden bouquet</li><li><strong>Palette:</strong> Ivory, white and soft green</li><li><strong>Finish:</strong> Wrapped stems, ribbon selected with you</li><li><strong>Care:</strong> Keep cool and misted until the ceremony; hand off between photos</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:garden-rose, color:white-ivory, color:green, occasion:wedding, customer:retail-shopper, customer:event-planner, format:bouquet, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-001,900,shopify,0,deny,manual,150.00,,TRUE,TRUE,,,,,FALSE,Ivory Garden Bridal Bouquet | Kingston,"Ivory and white garden-style bridal bouquet for weddings in Kingston, Jamaica. Tailored to your gown, palette and season on consultation.",draft
bridal-bouquet-cascading-blush,Bridal Bouquet — Cascading Blush,"<p>A flowing, teardrop-shaped bridal bouquet designed to cascade gently over the hands. We build it in blush and pink tones with roses, spray roses and trailing greenery, layering soft movement and depth for a timeless, romantic silhouette.</p><p>This is a made-to-order design. During your consultation we tailor the length of the cascade, the density and the exact palette to the dress and the day, so the finished bouquet feels entirely your own.</p><ul><li><strong>Style:</strong> Cascading teardrop hand-tied bouquet</li><li><strong>Palette:</strong> Blush, pink and green</li><li><strong>Finish:</strong> Bound stems with a ribbon chosen together</li><li><strong>Care:</strong> Store cool and upright, mist lightly, rehydrate between photographs</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:rose, color:pink, color:green, occasion:wedding, customer:retail-shopper, customer:event-planner, format:bouquet, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-002,950,shopify,0,deny,manual,150.00,,TRUE,TRUE,,,,,FALSE,Cascading Blush Bridal Bouquet | Kingston,"Romantic cascading blush bridal bouquet, custom designed for weddings in Kingston, Jamaica. Palette and shape tailored on consultation.",draft
bridesmaid-bouquet,Bridesmaid Bouquet,"<p>A compact, hand-tied bouquet designed to sit beside the bridal flowers without competing with them. We keep the shape neat and easy to carry, echoing the palette and blooms of the main bouquet so the wedding party reads as one considered look in photographs.</p><p>Quantities and shades are set with you during planning. Order one to match a single attendant or several for the full party, each finished the same way for a consistent aisle.</p><ul><li><strong>Style:</strong> Rounded hand-tied posy</li><li><strong>Palette:</strong> Coordinated to your bridal flowers</li><li><strong>Finish:</strong> Wrapped stems with chosen ribbon</li><li><strong>Care:</strong> Keep cool and hydrated until the ceremony</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:bouquet, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-003,700,shopify,0,deny,manual,150.00,,TRUE,TRUE,,,,,FALSE,Bridesmaid Bouquet | The New Greenhouse,"Coordinated bridesmaid bouquets for weddings in Kingston, Jamaica. Colour-matched to the bridal party, with quantities set on consultation.",draft
low-reception-centerpiece,Low Reception Centerpiece,"<p>A low, garden-style centerpiece designed to sit below the sightline so guests can talk easily across the table. We arrange it full and soft in a vessel, blending focal blooms, filler and trailing greenery for a relaxed, abundant look down the length of the reception.</p><p>Choose Classic for intimate rounds or Grand for long banquet tables and head tables. The palette and vessel are confirmed with you so the centerpieces sit naturally within your styling.</p><ul><li><strong>Style:</strong> Low, spreading garden arrangement</li><li><strong>Sizes:</strong> Classic and Grand</li><li><strong>Best for:</strong> Guest tables, banquet runs, head tables</li><li><strong>Care:</strong> Keep out of direct sun and top up water before guests arrive</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:centerpiece, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-WED-004-CLS,1800,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,Low Reception Centerpiece | Kingston Weddings,"Low garden-style wedding centerpieces in Classic and Grand sizes for receptions in Kingston, Jamaica. Palette and vessel set on consultation.",draft
low-reception-centerpiece,,,,,,,FALSE,,Grand,,,,,TNG-WED-004-GRD,1800,shopify,0,deny,manual,130.00,,TRUE,TRUE,,,,,FALSE,,,draft
elevated-reception-centerpiece,Elevated Reception Centerpiece,"<p>A tall, elevated centerpiece that lifts flowers above the table on a footed vessel or stand, drawing the eye upward and keeping the tabletop clear for place settings. We build height with structured focal blooms and cascading greenery for a dramatic, editorial presence across the room.</p><p>Available in Classic and Grand proportions. During your consultation we confirm the height, stand and palette so the arrangement suits the ceiling, the space and the rest of your styling.</p><ul><li><strong>Style:</strong> Raised, cascading arrangement on a stand or footed vessel</li><li><strong>Sizes:</strong> Classic and Grand</li><li><strong>Best for:</strong> Statement guest tables, entrances, focal moments</li><li><strong>Care:</strong> Position on a stable, level surface away from direct sun</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:centerpiece, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-WED-005-CLS,2600,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,Elevated Reception Centerpiece | Kingston,"Tall elevated wedding centerpieces in Classic and Grand sizes for receptions in Kingston, Jamaica. Height and palette designed on consultation.",draft
elevated-reception-centerpiece,,,,,,,FALSE,,Grand,,,,,TNG-WED-005-GRD,2600,shopify,0,deny,manual,130.00,,TRUE,TRUE,,,,,FALSE,,,draft
ceremony-aisle-arch-arrangement,Ceremony Aisle & Arch Arrangement,"<p>Floral work for the ceremony itself, covering aisle-end markers, arch and altar arrangements that frame the couple as they say their vows. We design each piece to the structure and the setting, whether a garden arch, a chuppah or a hotel ballroom, so the flowers feel built for the space rather than placed in it.</p><p>Scope, quantity and mounting are confirmed during planning. We tailor the scale and palette to your venue, then coordinate installation and any repurposing to the reception where possible.</p><ul><li><strong>Includes:</strong> Aisle markers, arch and altar florals to scope</li><li><strong>Style:</strong> Designed to your structure and setting</li><li><strong>Best for:</strong> Ceremony framing and processional</li><li><strong>Care:</strong> Installed on site; kept shaded until the ceremony</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:arrangement, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-006,3000,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Ceremony Aisle & Arch Flowers | Kingston,"Aisle, arch and altar wedding flowers in Kingston, Jamaica, designed and scaled to your ceremony space on consultation.",draft
sweetheart-table-arrangement,Sweetheart Table Arrangement,"<p>A generous floral treatment for the couple's sweetheart or head table, designed as the visual anchor of the reception. We build it as a lush front-facing arrangement or a flowing table garland, styled to draw the eye and photograph beautifully behind the couple.</p><p>Length, form and palette are agreed during planning so the piece fits the table and ties back to your bouquets and centerpieces. Where the layout allows, we can carry the design through from a ceremony arch to reduce waste.</p><ul><li><strong>Options:</strong> Front-facing arrangement or table garland</li><li><strong>Style:</strong> Lush and abundant, tied to your palette</li><li><strong>Best for:</strong> Sweetheart and head tables</li><li><strong>Care:</strong> Kept cool until setup; misted lightly in warm rooms</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:arrangement, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-007,2200,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Sweetheart Table Flowers | Kingston Weddings,"Sweetheart and head table wedding flowers in Kingston, Jamaica, as a lush arrangement or garland, custom designed on consultation.",draft
intimate-wedding-flower-package,Intimate Wedding Flower Package,"<p>A curated starting package for intimate weddings and elopements, bringing the essentials together in one coordinated palette. As a base it includes a bridal bouquet, a bridesmaid bouquet and a small set of low reception centerpieces, all designed to work as one considered look.</p><p>Think of this as a foundation rather than a fixed list. During your consultation we adjust the mix, quantities and palette to your guest count and venue, adding ceremony or table pieces as needed. Not just flowers, whatever it takes.</p><ul><li><strong>Base includes:</strong> Bridal bouquet, bridesmaid bouquet and a few low centerpieces</li><li><strong>Style:</strong> One coordinated palette across every piece</li><li><strong>Best for:</strong> Intimate weddings and elopements</li><li><strong>Customised:</strong> Mix and quantities finalised on consultation</li></ul>",The New Greenhouse,,Wedding Flowers,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:wedding, customer:retail-shopper, customer:event-planner, format:arrangement, season:seasonal, type:wedding-flowers, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-WED-008,5000,shopify,0,deny,manual,950.00,,TRUE,TRUE,,,,,FALSE,Intimate Wedding Flower Package | Kingston,"A starting wedding flower package for intimate ceremonies in Kingston, Jamaica: bouquets and centerpieces, customised on consultation.",draft
wet-floral-foam-bricks,Wet Floral Foam Bricks,"<p>Reliable wet floral foam for building fresh-flower arrangements, centrepieces and sympathy tributes. Each brick soaks quickly, holds water well and grips stems at any angle so designs stay put through transport and display.</p><p>A workhorse for busy studios and a practical choice for anyone arranging at home. Buy the larger packs for event work and wedding builds.</p><ul><li><strong>Type:</strong> Wet foam (fresh flowers only)</li><li><strong>Brick size:</strong> Approx. 23 x 11 x 8cm each</li><li><strong>Pack options:</strong> 6, 12 or 24 bricks</li><li><strong>Use:</strong> Soak in water until saturated, then insert stems</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:green, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:foam, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pack Quantity,6,,,,,TNG-SUP-001-Q6,900,shopify,0,deny,manual,21.00,,TRUE,TRUE,,,,,FALSE,Wet Floral Foam Bricks | The New Greenhouse,"Wet floral foam bricks in packs of 6, 12 or 24. Floral supplies in Jamaica for florists and home arrangers. Pickup or delivery in Kingston.",draft
wet-floral-foam-bricks,,,,,,,FALSE,,12,,,,,TNG-SUP-001-Q12,900,shopify,0,deny,manual,30.00,,TRUE,TRUE,,,,,FALSE,,,draft
wet-floral-foam-bricks,,,,,,,FALSE,,24,,,,,TNG-SUP-001-Q24,900,shopify,0,deny,manual,54.00,,TRUE,TRUE,,,,,FALSE,,,draft
glass-cylinder-vase,Glass Cylinder Vase,"<p>A clear glass cylinder vase that suits everything from a single hydrangea stem to a full submerged centrepiece. The straight walls and weighted base give a clean, modern line and keep tall arrangements stable on the table.</p><p>Choose Small for bud and bar arrangements, Medium for hand-tied bouquets, and Large for statement pieces and event installs.</p><ul><li><strong>Material:</strong> Clear glass</li><li><strong>Small:</strong> Approx. 15cm high, 10cm diameter</li><li><strong>Medium:</strong> Approx. 20cm high, 12cm diameter</li><li><strong>Large:</strong> Approx. 30cm high, 15cm diameter</li><li><strong>Care:</strong> Hand wash; not dishwasher recommended</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:white-ivory, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:vase, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Small,,,,,TNG-SUP-002-SM,1100,shopify,0,deny,manual,22.00,,TRUE,TRUE,,,,,FALSE,Glass Cylinder Vase | The New Greenhouse,"Clear glass cylinder vases in small, medium and large. Florist supplies in Kingston for arrangements and events. Pickup or Kingston delivery.",draft
glass-cylinder-vase,,,,,,,FALSE,,Medium,,,,,TNG-SUP-002-MD,1100,shopify,0,deny,manual,30.00,,TRUE,TRUE,,,,,FALSE,,,draft
glass-cylinder-vase,,,,,,,FALSE,,Large,,,,,TNG-SUP-002-LG,1100,shopify,0,deny,manual,42.00,,TRUE,TRUE,,,,,FALSE,,,draft
bud-vase-set,Bud Vase Set,"<p>A set of petite glass bud vases sized for a single stem or a small cluster. Group them down a table for a relaxed, layered look at weddings and dinners, or keep one by the bedside for a rose or ranunculus.</p><p>Lightweight, easy to store and endlessly reusable. Choose a set of 6 for the table or a set of 12 for larger events.</p><ul><li><strong>Material:</strong> Clear glass</li><li><strong>Height:</strong> Approx. 9-12cm each</li><li><strong>Set options:</strong> Set of 6 or Set of 12</li><li><strong>Best for:</strong> Single stems, place settings, bud arrangements</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:white-ivory, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:vase, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pack Quantity,Set of 6,,,,,TNG-SUP-003-S6,1300,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,Bud Vase Set | The New Greenhouse,Glass bud vase sets of 6 or 12 for single stems and tablescapes. Floral supplies in Jamaica. Pickup or delivery across Kingston.,draft
bud-vase-set,,,,,,,FALSE,,Set of 12,,,,,TNG-SUP-003-S12,1300,shopify,0,deny,manual,20.50,,TRUE,TRUE,,,,,FALSE,,,draft
satin-ribbon,Satin Ribbon,"<p>A double-faced satin ribbon that ties a clean, elegant bow every time. The smooth sheen finishes hand-tied bouquets, presentation boxes and gift wrap without fraying at the edges.</p><p>A studio essential in three versatile shades. Ivory for weddings and sympathy work, Champagne Gold for luxury gifting, and Black for a sharp, modern finish.</p><ul><li><strong>Material:</strong> Double-faced polyester satin</li><li><strong>Width:</strong> Approx. 38mm</li><li><strong>Length:</strong> Approx. 22 metres per roll</li><li><strong>Colours:</strong> Ivory, Champagne Gold, Black</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:mixed, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:ribbon, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Color,Ivory,,,,,TNG-SUP-004-IVR,200,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,Satin Ribbon | The New Greenhouse,"Double-faced satin ribbon in ivory, champagne gold and black. Florist supplies in Kingston for bouquets and gifting. Pickup or delivery.",draft
satin-ribbon,,,,,,,FALSE,,Champagne Gold,,,,,TNG-SUP-004-GLD,200,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,,,draft
satin-ribbon,,,,,,,FALSE,,Black,,,,,TNG-SUP-004-BLK,200,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,,,draft
organza-ribbon,Organza Ribbon,"<p>A sheer organza ribbon that adds a soft, romantic finish to bouquets, favours and gift wrap. The lightweight, translucent weave catches the light and ties full, airy bows that sit beautifully against fresh flowers.</p><p>Choose Ivory for weddings, Blush for romantic gifting, and Sage for a natural, botanical palette.</p><ul><li><strong>Material:</strong> Sheer polyester organza</li><li><strong>Width:</strong> Approx. 25mm</li><li><strong>Length:</strong> Approx. 22 metres per roll</li><li><strong>Colours:</strong> Ivory, Blush, Sage</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:mixed, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:ribbon, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Color,Ivory,,,,,TNG-SUP-005-IVR,160,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,Organza Ribbon | The New Greenhouse,"Sheer organza ribbon in ivory, blush and sage for soft bows. Floral supplies in Jamaica for weddings and gifting. Kingston pickup or delivery.",draft
organza-ribbon,,,,,,,FALSE,,Blush,,,,,TNG-SUP-005-BLS,160,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,,,draft
organza-ribbon,,,,,,,FALSE,,Sage,,,,,TNG-SUP-005-SGE,160,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,,,draft
kraft-cellophane-wrap,Kraft & Cellophane Wrap,"<p>A practical wrap pack pairing natural kraft paper with clear cellophane so you can finish bouquets two ways: a rustic paper wrap or a water-tight cellophane sleeve for transport. Both are cut to a generous size that suits hand-ties and larger arrangements.</p><p>Stock the pack of 25 for the shop counter or the pack of 50 for busy weeks and event runs.</p><ul><li><strong>Contents:</strong> Kraft paper and clear cellophane sheets</li><li><strong>Sheet size:</strong> Approx. 50 x 70cm</li><li><strong>Pack options:</strong> 25 or 50 sheets</li><li><strong>Use:</strong> Bouquet wrapping, gift presentation, transport protection</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:white-ivory, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:wrap, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pack Quantity,25 sheets,,,,,TNG-SUP-006-Q25S,700,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,Kraft & Cellophane Wrap | The New Greenhouse,Kraft paper and cellophane wrap sheets in packs of 25 or 50. Florist supplies in Kingston for bouquet wrapping. Pickup or delivery.,draft
kraft-cellophane-wrap,,,,,,,FALSE,,50 sheets,,,,,TNG-SUP-006-Q50S,700,shopify,0,deny,manual,21.50,,TRUE,TRUE,,,,,FALSE,,,draft
woven-arrangement-basket,Woven Arrangement Basket,"<p>A natural woven basket that gives arrangements a warm, handcrafted base. The sturdy handle makes it easy to carry and gift, while the deep base takes a liner and floral foam for fresh builds or a pot for planted designs.</p><p>Pick Small for compact gifts, Medium for everyday arrangements, and Large for statement pieces and hampers.</p><ul><li><strong>Material:</strong> Woven natural fibre with handle</li><li><strong>Small:</strong> Approx. 20cm across</li><li><strong>Medium:</strong> Approx. 28cm across</li><li><strong>Large:</strong> Approx. 35cm across</li><li><strong>Tip:</strong> Line with cellophane before adding wet foam</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:yellow-orange, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:basket, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Small,,,,,TNG-SUP-007-SM,600,shopify,0,deny,manual,22.00,,TRUE,TRUE,,,,,FALSE,Woven Arrangement Basket | The New Greenhouse,"Natural woven baskets in small, medium and large for floral arrangements. Floral supplies in Jamaica. Kingston pickup or delivery.",draft
woven-arrangement-basket,,,,,,,FALSE,,Medium,,,,,TNG-SUP-007-MD,600,shopify,0,deny,manual,30.00,,TRUE,TRUE,,,,,FALSE,,,draft
woven-arrangement-basket,,,,,,,FALSE,,Large,,,,,TNG-SUP-007-LG,600,shopify,0,deny,manual,42.00,,TRUE,TRUE,,,,,FALSE,,,draft
floral-stem-tape,Floral Stem Tape,"<p>Self-sealing floral tape that binds stems, wires and boutonnieres with a clean, professional finish. It activates as you stretch it, clinging to itself rather than the skin, so wired work stays neat and secure.</p><p>Green blends into stems for natural bouquets; White suits pale palettes and bridal work. A studio staple every florist reaches for.</p><ul><li><strong>Type:</strong> Self-sealing stretch floral tape</li><li><strong>Width:</strong> Approx. 12mm</li><li><strong>Length:</strong> Approx. 27 metres per roll</li><li><strong>Colours:</strong> Green, White</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:green, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:tape, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Color,Green,,,,,TNG-SUP-008-GRN,90,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,Floral Stem Tape | The New Greenhouse,Self-sealing floral stem tape in green and white for bouquets and corsages. Florist supplies in Kingston. Pickup or Kingston delivery.,draft
floral-stem-tape,,,,,,,FALSE,,White,,,,,TNG-SUP-008-WHT,90,shopify,0,deny,manual,12.00,,TRUE,TRUE,,,,,FALSE,,,draft
florist-shears-snips,Florist Shears & Snips,"<p>A dependable cutting pair for the studio: sturdy shears for woody and thick stems, and precision snips for detail work, deadheading and fine trimming. Sharp stainless-steel blades give a clean cut that helps flowers drink and last.</p><p>The comfortable, non-slip grips are built for all-day use, whether you are processing a delivery or finishing a bridal bouquet. A trade essential that earns its place on the bench.</p><ul><li><strong>Blades:</strong> Stainless steel</li><li><strong>Includes:</strong> Florist shears and precision snips</li><li><strong>Grip:</strong> Non-slip, comfort handle</li><li><strong>Use:</strong> Cutting stems, wire and light woody material</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:green, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:tools, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-SUP-009,350,shopify,0,deny,manual,60.00,,TRUE,TRUE,,,,,FALSE,Florist Shears & Snips | The New Greenhouse,Stainless-steel florist shears and precision snips for clean stem cuts. Florist supplies in Kingston for the trade. Pickup or delivery.,draft
bouquet-presentation-boxes,Bouquet Presentation Boxes,"<p>Rigid presentation boxes that turn an arrangement into a considered gift. The clean lines and sturdy walls hold their shape in transit, while the deep base takes a liner and foam for a fresh, water-safe build.</p><p>A polished finish for signature bouquets, corporate gifting and events. Order the pack of 10 for the counter or the pack of 25 for busy gifting seasons.</p><ul><li><strong>Material:</strong> Rigid presentation board</li><li><strong>Box size:</strong> Approx. 20 x 20 x 18cm</li><li><strong>Pack options:</strong> 10 or 25 boxes</li><li><strong>Tip:</strong> Line before adding wet foam for fresh arrangements</li></ul>",The New Greenhouse,,Floral Supply,"channel:retail, channel:wholesale, color:white-ivory, customer:florist, customer:event-planner, customer:retail-shopper, format:supply, supply:box, season:year-round, type:floral-supply, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pack Quantity,10,,,,,TNG-SUP-010-Q10,1200,shopify,0,deny,manual,27.00,,TRUE,TRUE,,,,,FALSE,Bouquet Presentation Boxes | The New Greenhouse,Rigid bouquet presentation boxes in packs of 10 or 25 for floral gifting. Floral supplies in Jamaica. Kingston pickup or delivery.,draft
bouquet-presentation-boxes,,,,,,,FALSE,,25,,,,,TNG-SUP-010-Q25,1200,shopify,0,deny,manual,48.00,,TRUE,TRUE,,,,,FALSE,,,draft
peace-lily-plant,Peace Lily Plant,"<p>The peace lily (<em>Spathiphyllum</em>) is a graceful indoor plant with glossy deep-green leaves and slender white spathes that appear through much of the year. Its quiet, sculptural form makes it a considerate choice for sympathy, get-well wishes, or a lasting corporate gift that keeps giving long after fresh flowers fade.</p><p>Each plant is selected for healthy, upright growth and finished for gifting. A dependable living gift for those who prefer a plant to a bouquet.</p><ul><li><strong>Light:</strong> Bright, indirect light; tolerates lower light with fewer blooms.</li><li><strong>Water:</strong> Keep soil lightly moist; leaves droop as a helpful reminder to water.</li><li><strong>Care level:</strong> Easy — ideal for beginners.</li><li><strong>Note:</strong> Foliage can irritate pets and children if chewed.</li></ul>",The New Greenhouse,,Plant,"channel:retail, channel:wholesale, color:white-ivory, color:green, occasion:sympathy, occasion:get-well, occasion:corporate, customer:retail-shopper, customer:corporate, format:plant, season:year-round, type:plant, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pot Size,Small,,,,,TNG-PLT-001-SM,1800,shopify,0,deny,manual,45.00,,TRUE,TRUE,,,,,FALSE,Peace Lily Plant | The New Greenhouse,"Buy a peace lily plant in Kingston, Jamaica. An easy-care living gift for sympathy, get-well, and corporate flowers Jamaica.",draft
peace-lily-plant,,,,,,,FALSE,,Medium,,,,,TNG-PLT-001-MD,1800,shopify,0,deny,manual,70.00,,TRUE,TRUE,,,,,FALSE,,,draft
